iata_code,icao_code,airport_name,city,country_code,country_name,latitude,longitude,timezone,location_type
"ASR","LTAU","ERKILET",,"TR","TÜRKIYE",,,"01","AIRPORT"
"KOV","UACK","KOKSHETAU AIRPORT",,"KZ","KAZAKHSTAN",,,"01","AIRPORT"
"YCR","CYCR","CHARLIE SINCLAIR MEM.",,"CA","CANADA",,,"04","AIRPORT"
"PIH","KPIH","POCATELLO REG. AIRPORT",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"BGE","KBGE","DECATUR CO IND. AIR PK",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"YMO","CYMO","MOOSONEE AIRPORT",,"CA","CANADA",,,"03","AIRPORT"
"MIG","ZUMY","NANJIAO",,"CN","CHINA",,,"01","AIRPORT"
"KSS","GASO","DIGNANGAN",,"ML","MALI",,,"01","AIRPORT"
"KDN",,"NDENDE AIRPORT",,"GA","GABON",,,"01","AIRPORT"
"ZUP",,"OFF-LINE POINT DUTCH RAIL ZONE 17",,"NL","NETHERLANDS",,,"01","OFF-LINE PORT"
"VUS",,"VELIKY USTYUG AIRPORT",,"RU","RUSSIAN FEDERATION",,,"02","AIRPORT"
"PCF","FAPS","POTCHEFSTROOM AIRPORT",,"ZA","SOUTH AFRICA",,,"01","AIRPORT"
"FKB","EDSB","BADEN AIRPARK",,"DE","GERMANY",,,"01","AIRPORT"
"ZNB",,"HAMM RAILWAY STN.",,"DE","GERMANY",,,"01","RAILWAY STATION"
"SEC",,"OFF-LINE POINT SERRE CHEVALIER",,"FR","FRANCE",,,"01","OFF-LINE PORT"
"IQQ","SCDA","DIEGO ARACENA",,"CL","CHILE",,,"01","AIRPORT"
"LNO","YLEO","LEONORA AIRPORT",,"AU","AUSTRALIA",,,"04","AIRPORT"
"YEM","CYEM","MANITOULIN EAST MUNI",,"CA","CANADA",,,"03","AIRPORT"
"QYH",,"HENGELO RAILWAY STN.",,"NL","NETHERLANDS",,,"01","RAILWAY STATION"
"LFQ","ZBLF","QIAOLI",,"CN","CHINA",,,"01","AIRPORT"
"KBQ","FWKG","KASUNGU AIRPORT",,"MW","MALAWI",,,"01","AIRPORT"
"QJN",,"OFF-LINE POINT JOUNIE",,"LB","LEBANON",,,"01","OFF-LINE PORT"
"WGF",,"OFF-LINE POINT MANAMA",,"BH","BAHRAIN",,,"01","OFF-LINE PORT"
"XKI",,"LILLESTROM RAILWAY STN.",,"NO","NORWAY",,,"01","RAILWAY STATION"
"XVB",,"STAFFORD RAILWAY STN.",,"GB","UNITED KINGDOM",,,"01","RAILWAY STATION"
"SPU","LDSP","SPLIT AIRPORT",,"HR","CROATIA",,,"01","AIRPORT"
"UUA","UWKB","BUGULMA AIRPORT",,"RU","RUSSIAN FEDERATION",,,"02","AIRPORT"
"CDQ","YCRY","CROYDON AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"MOZ","NTTM","TEMAE",,"PF","FRENCH POLYNESIA",,,"02","AIRPORT"
"CAG","LIEE","ELMAS",,"IT","ITALY",,,"01","AIRPORT"
"CTE",,"CARTI AIRPORT",,"PA","PANAMA",,,"01","AIRPORT"
"MMB","RJCM","MEMANBETSU AIRPORT",,"JP","JAPAN",,,"01","AIRPORT"
"YWA","CYWA","PETAWAWA AIRPORT",,"CA","CANADA",,,"03","AIRPORT"
"XET",,"KARLSRUHE BUS STATION",,"DE","GERMANY",,,"01","BUS STATION"
"RCO","LFDN","SAINT AGNANT",,"FR","FRANCE",,,"01","AIRPORT"
"IFJ","BIIS","ISAFJORDUR AIRPORT",,"IS","ICELAND",,,"01","AIRPORT"
"BMH","AYBO","BOMAI AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"DVD",,"ANDAVADOAKA AIRPORT",,"MG","MADAGASCAR",,,"01","AIRPORT"
"XFG",,"PERCE RAILWAY STN.",,"CA","CANADA",,,"03","RAILWAY STATION"
"EIZ",,"EISENACH HBF RAILWAY STN",,"DE","GERMANY",,,"01","RAILWAY STATION"
"MUO","KMUO","AFB",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"YPA","CYPA","GLASS FIELD",,"CA","CANADA",,,"4A","AIRPORT"
"BWW","MUBR","LAS BRUJAS",,"CU","CUBA",,,"01","AIRPORT"
"HCQ","YHLC","HALLS CREEK AIRPORT",,"AU","AUSTRALIA",,,"04","AIRPORT"
"DAY","KDAY","JAMES M. COX INTL",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"BQH","EGKB","BIGGIN HILL",,"GB","UNITED KINGDOM",,,"01","AIRPORT"
"YWK","CYWK","WABUSH AIRPORT",,"CA","CANADA",,,"02","AIRPORT"
"TEM","YTEM","TEMORA AIRPORT",,"AU","AUSTRALIA",,,"02","AIRPORT"
"PNM",,"NUEVO MUNDO",,"PE","PERU",,,"01","AIRPORT"
"NBX","WABI","NABIRE AIRPORT",,"ID","INDONESIA",,,"03","AIRPORT"
"QDS",,"OFF-LINE POINT ITAJUBA",,"BR","BRAZIL",,,"01","OFF-LINE PORT"
"CCY","KCCY","NORTHEAST IOWA RGNL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"CDA","YCOO","COOINDA AIRPORT",,"AU","AUSTRALIA",,,"3A","AIRPORT"
"GUU","BIGF","GRUNDARFJORDUR AIRPORT",,"IS","ICELAND",,,"01","AIRPORT"
"HNB","KHNB","HUNTINGBURG AIRPORT",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"AIK","KAIK","AIKEN MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"MCB","KMCB","PIKE COUNTY",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"QCY","EGXC","RAF STATION",,"GB","UNITED KINGDOM",,,"01","AIRPORT"
"HKS","KHKS","HAWKINS FIELD",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"ABF","NGAB","ABAIANG AIRPORT",,"KI","KIRIBATI",,,"01","AIRPORT"
"LRE","YLRE","LONGREACH AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"TVY","VYDW","DAWEI AIRPORT",,"MM","MYANMAR",,,"01","AIRPORT"
"SDL","ESNN","SUNDSVALL-TIMRA",,"SE","SWEDEN",,,"01","AIRPORT"
"KMX","OEKM","KING KHALID AB",,"SA","SAUDI ARABIA",,,"01","AIRPORT"
"OTP","LROP","HENRI COANDA",,"RO","ROMANIA",,,"01","AIRPORT"
"PPB","SBDN","PRESIDENTE PRUDENTE AIRPORT",,"BR","BRAZIL",,,"01","AIRPORT"
"ZJG","CZJG","JENPEG AIRPORT",,"CA","CANADA",,,"04","AIRPORT"
"YEH",,"YINCHUAN",,"CN","CHINA",,,"01","AIRPORT"
"YVN",,"CAPE DYER AIRPORT",,"CA","CANADA",,,"03","AIRPORT"
"TTW",,"TISSA TANK SPB",,"LK","SRI LANKA",,,"01","AIRPORT"
"AKT","LCRA","RAF STATION",,"CY","CYPRUS",,,"01","AIRPORT"
"ZEU",,"GOETTINGEN RAILWAY STN.",,"DE","GERMANY",,,"01","RAILWAY STATION"
"FRR","KFRR","WARREN COUNTY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"KAX","YKBR","KALBARRI AIRPORT",,"AU","AUSTRALIA",,,"04","AIRPORT"
"BQI","FYBG","BAGANI AIRPORT",,"NA","NAMIBIA",,,"01","AIRPORT"
"WUG","AYWU","WAU AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"LHR","EGLL","HEATHROW",,"GB","UNITED KINGDOM",,,"01","AIRPORT"
"MKZ","WMKM","MALACCA AIRPORT",,"MY","MALAYSIA",,,"01","AIRPORT"
"BLS","YBLL","BOLLON AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"VEO",,"SEVERO-YENISEYSKIY AIRPORT",,"RU","RUSSIAN FEDERATION",,,"06","AIRPORT"
"TKJ",,"TOK JUNCTION",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"LUI","MHUO","LA UNION AIRPORT",,"HN","HONDURAS",,,"01","AIRPORT"
"NGE","FKKN","NGAOUNDERE AIRPORT",,"CM","CAMEROON",,,"01","AIRPORT"
"HUT","KHUT","HUTCHINSON MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"SCR","ESKS","SCANDINAVIAN MOUNTAINS",,"SE","SWEDEN",,,"01","AIRPORT"
"NCN",,"CHENEGA BAY",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"TVT",,"TASHKENT EASTERN",,"UZ","UZBEKISTAN",,,"01","AIRPORT"
"ZHQ",,"ZHAOQING BUS STN.",,"CN","CHINA",,,"01","BUS STATION"
"RDO","EPRA","WARSAW AIRPORT",,"PL","POLAND",,,"01","AIRPORT"
"TTL","NFUL","TURTLE ISLAND SPB",,"FJ","FIJI",,,"01","AIRPORT"
"XPZ",,"ST-TROPEZ HARBOUR",,"FR","FRANCE",,,"01","FERRY PORT"
"MBJ","MKJS","SANGSTER INTL",,"JM","JAMAICA",,,"01","AIRPORT"
"ACY","KACY","ATLANTIC CITY INTL.",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"XOU",,"GUIOMAR RAILWAY STN",,"ES","SPAIN",,,"01","RAILWAY STATION"
"CZS","SBCZ","CRUZEIRO DO SUL INTL.",,"BR","BRAZIL",,,"03","AIRPORT"
"TNC","PATC","TIN CITY AIRPORT",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"VRO","MUKW","KAWAMA",,"CU","CUBA",,,"01","AIRPORT"
"TID","DAOB","BOU CHEKIF - ABDELHAFID BOUSOUF",,"DZ","ALGERIA",,,"01","AIRPORT"
"ZGI","CZGI","GODS RIVER AIRPORT",,"CA","CANADA",,,"04","AIRPORT"
"CFO",,"CONFRESA AIRPORT",,"BR","BRAZIL",,,"02","AIRPORT"
"CCS","SVMI","SIMON BOLIVAR INTL",,"VE","VENEZUELA",,,"01","AIRPORT"
"PKN","WAGI","ISKANDAR",,"ID","INDONESIA",,,"01","AIRPORT"
"MRA","HLMS","MISURATA AIRPORT",,"LY","LIBYA",,,"01","AIRPORT"
"BSA","HCMF","BOSASO INTL.",,"SO","SOMALIA",,,"01","AIRPORT"
"KWJ","RKJJ","GWANGJU AIRPORT",,"KR","KOREA, REPUBLIC OF",,,"01"
"LEL","YLEV","LAKE EVELLA",,"AU","AUSTRALIA",,,"3A","AIRPORT"
"PBQ",,"PIMENTA BUENO AIRPORT",,"BR","BRAZIL",,,"02","AIRPORT"
"MGA","MNMG","AUGUSTO C. SANDINO INT",,"NI","NICARAGUA",,,"01","AIRPORT"
"MNO","FZRA","MANONO AIRPORT",,"CD","CONGO DEMOCRATIC REPUBLIC OF",,,"02","AIRPORT"
"STP","KSTP","ST PAUL DOWNTOWN APT",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"ICK","SMNI","MAJOOR HENRY FERNANDES",,"SR","SURINAME",,,"01","AIRPORT"
"MUM",,"MULI AIRPORT",,"MV","MALDIVES",,,"01","AIRPORT"
"YGV","CYGV","HAVRE-ST-PIERRE AIRPORT",,"CA","CANADA",,,"03","AIRPORT"
"MZD",,"MENDEZ AIRPORT",,"EC","ECUADOR",,,"01","AIRPORT"
"KUC","NGKT","KURIA AIRPORT",,"KI","KIRIBATI",,,"01","AIRPORT"
"MCO","KMCO","ORLANDO INTL.",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"RRA",,"RONDA RAILWAY STN.",,"ES","SPAIN",,,"01","RAILWAY STATION"
"ZOB",,"ZAMORA RAILWAY STN.",,"ES","SPAIN",,,"01","RAILWAY STATION"
"ATA","SPHZ","GERMAN ARIAS GRAZIANI",,"PE","PERU",,,"01","AIRPORT"
"QZX",,"OFF-LINE POINT FICTITIOUS POINT UTC",,"XX",,,,"01","OFF-LINE PORT"
"NKX","KNKX","MIRAMAR MCAS",,"US","UNITED STATES OF AMERICA",,,"04","AIRPORT"
"KGO","UKKG","KIROVOHRAD AIRPORT",,"UA","UKRAINE",,,"01","AIRPORT"
"ZGA",,"GERA HBF RAILWAY STN.",,"DE","GERMANY",,,"01","RAILWAY STATION"
"QMH","DAEO","OFF-LINE POINT OUM EL BOUAGHI",,"DZ","ALGERIA",,,"01","OFF-LINE PORT"
"GDN","EPGD","LECH WALESA",,"PL","POLAND",,,"01","AIRPORT"
"LBF","KLBF","REGIONAL(LEE BIRD FLD)",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"WAU","YWAC","WAUCHOPE AIRPORT",,"AU","AUSTRALIA",,,"3A","AIRPORT"
"SGL","RPLS","DANILO ATIENZA AB",,"PH","PHILIPPINES",,,"01","AIRPORT"
"KDQ","AYTO","KAMBERATORO AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"ARF","SKWA","ACARICUARA AIRPORT",,"CO","COLOMBIA",,,"01","AIRPORT"
"HRK","UKHH","OSNOVA INTL",,"UA","UKRAINE",,,"01","AIRPORT"
"IPI","SKIP","SAN LUIS",,"CO","COLOMBIA",,,"01","AIRPORT"
"GHB","MYEM","GOVERNOR'S HARBOUR AIRPORT",,"BS","BAHAMAS",,,"01","AIRPORT"
"BUL","AYBU","BULOLO AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"WSU","AYWS","WASU AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"ZWI",,"WILMINGTON RAILWAY STN.",,"US","UNITED STATES OF AMERICA",,,"01","RAILWAY STATION"
"YAX",,"WAPEKEKA",,"CA","CANADA",,,"04","AIRPORT"
"BOJ","LBBG","BURGAS AIRPORT",,"BG","BULGARIA",,,"01","AIRPORT"
"CSB",,"CARANSEBES AIRPORT",,"RO","ROMANIA",,,"01","AIRPORT"
"MWZ","HTMW","MWANZA AIRPORT",,"TZ","TANZANIA, UNITED REPUBLIC OF",,,"01"
"XJH",,"HONG KONG HARBOUR",,"HK","HONG KONG (SAR), CHINA",,,"01"
"ZDR",,"CHATEAU-D'OEX RAILWAY STN.",,"CH","SWITZERLAND",,,"01","RAILWAY STATION"
"BUU","WIJB","MUARA BUNGO AIRPORT",,"ID","INDONESIA",,,"01","AIRPORT"
"HQZ",,"SHANGHAI HONGQIAO RAILWAY STATION",,"CN","CHINA",,,"01","RAILWAY STATION"
"IRS","KIRS","KIRSCH MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"ZJL",,"LYSS RAILWAY STN.",,"CH","SWITZERLAND",,,"01","RAILWAY STATION"
"WPT",,"WEST PALM BEACH BL",,"US","UNITED STATES OF AMERICA",,,"01","RAILWAY STATION"
"LNP","KLNP","LONESOME PINE",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"TCX","OIMT","TABAS AIRPORT",,"IR","IRAN, ISLAMIC REPUBLIC OF",,,"01"
"KGW","AYKQ","KAGI AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"MHD","OIMM","SHAHID HASHEMI NEJAD",,"IR","IRAN, ISLAMIC REPUBLIC OF",,,"01"
"QQX",,"BATH SPA RAILWAY STN",,"GB","UNITED KINGDOM",,,"01","RAILWAY STATION"
"JHW","KJHW","CHAUTAQUA COUNTY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"ZYP",,"NEW YORK PENN RAILWAY STN.",,"US","UNITED STATES OF AMERICA",,,"01","RAILWAY STATION"
"ZXJ",,"OFF-LINE POINT FORE",,"NO","NORWAY",,,"01","OFF-LINE PORT"
"KIZ",,"KIKINONDA AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"QKN","DTTK","OFF-LINE POINT KAIROUAN",,"TN","TUNISIA",,,"01","OFF-LINE PORT"
"VOH","FMNV","VOHIMARINA AIRPORT",,"MG","MADAGASCAR",,,"01","AIRPORT"
"VIO",,"VITORIA RAILWAY STN.",,"ES","SPAIN",,,"01","RAILWAY STATION"
"OXD","KOXD","MIAMI UNIVERSITY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"EAG",,"AGDE RAILWAY STATION",,"FR","FRANCE",,,"01","RAILWAY STATION"
"YBX","CYBX","LOURDES-DE-BLANCSABLON",,"CA","CANADA",,,"2A","AIRPORT"
"HMX",,"LUDINGSHAN AIRPORT",,"CN","CHINA",,,"01","AIRPORT"
"LAR","KLAR","LARAMIE REG. AIRPORT",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"XCB",,"OFF-LINE POINT CAMBRAI",,"FR","FRANCE",,,"01","OFF-LINE PORT"
"GYA","SLGM","GUAYARAMERIN AIRPORT",,"BO","BOLIVIA",,,"01","AIRPORT"
"DIY","LTCC","DIYARBAKIR AIRPORT",,"TR","TÜRKIYE",,,"01","AIRPORT"
"KML","YKML","KAMILEROI AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"RSX",,"SEAPLANE BASE",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"TTH","OOTH","AIR BASE",,"OM","OMAN",,,"01","AIRPORT"
"DKL",,"KIWIGANA LODGE HELIPORT",,"CA","CANADA",,,"5A","HELIPORT"
"OPU","AYBM","BALIMO AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"QBE",,"OFF-LINE POINT BEGA",,"AU","AUSTRALIA",,,"02","OFF-LINE PORT"
"CDW","KCDW","ESSEX COUNTY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"NSK","UOOO","ALYKEL",,"RU","RUSSIAN FEDERATION",,,"06","AIRPORT"
"DUH",,"DURRES RAILWAY STN.",,"AL","ALBANIA",,,"01","RAILWAY STATION"
"IDK",,"INDULKANA AIRPORT",,"AU","AUSTRALIA",,,"03","AIRPORT"
"RGR",,"RANGER MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"PRJ","LIQC","CAPRI HARBOUR",,"IT","ITALY",,,"01","FERRY PORT"
"LLJ","WIPB","SILAMPARI",,"ID","INDONESIA",,,"01","AIRPORT"
"ZXG",,"OFF-LINE POINT GRAVVIKA",,"NO","NORWAY",,,"01","OFF-LINE PORT"
"KZB",,"SEA PLANE BASE",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"BYE",,"BENXI RAILWAY STN.",,"CN","CHINA",,,"01","RAILWAY STATION"
"ZZU","FWUU","MZUZU AIRPORT",,"MW","MALAWI",,,"01","AIRPORT"
"MZL","SKMZ","LA NUBIA",,"CO","COLOMBIA",,,"01","AIRPORT"
"AAP","WALS","AP TUMENGGUNG PRANOTO",,"ID","INDONESIA",,,"02","AIRPORT"
"PTJ","YPOD","PORTLAND AIRPORT",,"AU","AUSTRALIA",,,"02","AIRPORT"
"SSX",,"SINGITA SAFARI LODGE AIRPORT",,"ZA","SOUTH AFRICA",,,"01","AIRPORT"
"BVE","LFSL","VALLEE DE LA DORDOGNE",,"FR","FRANCE",,,"01","AIRPORT"
"PRZ",,"PRINEVILLE AIRPORT",,"US","UNITED STATES OF AMERICA",,,"04","AIRPORT"
"FDD",,"SAN SEBASTIAN BUS STN.",,"ES","SPAIN",,,"01","BUS STATION"
"XHE",,"TGV HAUTE PICARDIE",,"FR","FRANCE",,,"01","RAILWAY STATION"
"RVE","SKSA","LOS COLONIZADORES",,"CO","COLOMBIA",,,"01","AIRPORT"
"AAM","FAMD","MALA MALA AIRPORT",,"ZA","SOUTH AFRICA",,,"01","AIRPORT"
"ARU","SBAU","DARIO GUARITA",,"BR","BRAZIL",,,"01","AIRPORT"
"BRC","SAZS","SAN CARLOS BARILOCHE AIRPORT",,"AR","ARGENTINA",,,"01","AIRPORT"
"CVT","EGBE","COVENTRY AIRPORT",,"GB","UNITED KINGDOM",,,"01","AIRPORT"
"ZTI",,"HUMEN FERRY PORT",,"CN","CHINA",,,"01","FERRY PORT"
"AAK","NGUK","ARANUKA AIRPORT",,"KI","KIRIBATI",,,"01","AIRPORT"
"VVB","FMMH","MAHANORO AIRPORT",,"MG","MADAGASCAR",,,"01","AIRPORT"
"AYS",,"WARE COUNTY",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"QEL","YWEL","OFF-LINE POINT WELLINGTON",,"AU","AUSTRALIA",,,"02","OFF-LINE PORT"
"RFR","MRRF","RIO FRIO AIRPORT",,"CR","COSTA RICA",,,"01","AIRPORT"
"RAC","KRAC","JOHN H. BATTEN",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"PPC","PAPR","PROSPECT CREEK AIRPORT",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"LAW","KLAW","LAWTON/FORT SILL REG. AIRPORT",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"DBL",,"DALIANBEI RAILWAY ST",,"CN","CHINA",,,"01","RAILWAY STATION"
"CJK",,"ZHANGJIAGANG BUS STATION",,"CN","CHINA",,,"01","BUS STATION"
"ONX","MPEJ","ENRIQUE ADOLFO JIMENEZ",,"PA","PANAMA",,,"01","AIRPORT"
"ZNC",,"NYAC AIRPORT",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"GLI","YGLI","GLEN INNES AIRPORT",,"AU","AUSTRALIA",,,"02","AIRPORT"
"IGU","SBFI","CATARATAS INTL",,"BR","BRAZIL",,,"01","AIRPORT"
"GGX",,"XIAOGAN RAILWAY STN",,"CN","CHINA",,,"01","RAILWAY STATION"
"MSP","KMSP","MINNEAPOLIS/ST PAUL INTL.",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"OWD","KOWD","MEMORIAL",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"HDM","OIHH","HAMADAN AIRPORT",,"IR","IRAN, ISLAMIC REPUBLIC OF",,,"01"
"GRG","OAGZ","GARDEZ AIRPORT",,"AF","AFGHANISTAN",,,"01","AIRPORT"
"GBR","KGBR","WALTER J. KOLADZA",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"AZR","DAUA","TOUAT - CHEIKH SIDI MOHAMED BELKEBIR",,"DZ","ALGERIA",,,"01","AIRPORT"
"XDS",,"OTTAWA RAILWAY STATION",,"CA","CANADA",,,"03","RAILWAY STATION"
"IXL","VILH","KUSHOK BAKULA RIMPOCHE",,"IN","INDIA",,,"01","AIRPORT"
"XLP",,"MATAPEDIA RAILWAY STN.",,"CA","CANADA",,,"03","RAILWAY STATION"
"KST",,"RABAK",,"SD","SUDAN",,,"01","AIRPORT"
"PKG","WMPA","PANGKOR AIRPORT",,"MY","MALAYSIA",,,"01","AIRPORT"
"CGK","WIII","SOEKARNO-HATTA INTL",,"ID","INDONESIA",,,"01","AIRPORT"
"XKG",,"GRONG RAILWAY STN.",,"NO","NORWAY",,,"01","RAILWAY STATION"
"LOA","YLOR","LORRAINE AIRPORT",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"GZO","AGGN","NUSATUPE",,"SB","SOLOMON ISLANDS",,,"01","AIRPORT"
"MFB","SKNF","MONFORT AIRPORT",,"CO","COLOMBIA",,,"01","AIRPORT"
"HBH",,"SEA PLANE BASE",,"US","UNITED STATES OF AMERICA",,,"05","AIRPORT"
"MKB",,"MEKAMBO AIRPORT",,"GA","GABON",,,"01","AIRPORT"
"EMI","AYEE","EMIRAU ISLAND AIRPORT",,"PG","PAPUA NEW GUINEA",,,"01","AIRPORT"
"NIU","NTKN","NIAU AIRPORT",,"PF","FRENCH POLYNESIA",,,"02","AIRPORT"
"KEV","EFHA","HALLI AIRPORT",,"FI","FINLAND",,,"01","AIRPORT"
"NGS","RJFU","NAGASAKI AIRPORT",,"JP","JAPAN",,,"01","AIRPORT"
"FND",,"FUNADHOO AIRPORT",,"MV","MALDIVES",,,"01","AIRPORT"
"XFJ",,"ESKILSTUNA C RAIL STN",,"SE","SWEDEN",,,"01","RAILWAY STATION"
"CKG","ZUCK","JIANGBEI INTL",,"CN","CHINA",,,"01","AIRPORT"
"BHQ","YBHI","BROKEN HILL AIRPORT",,"AU","AUSTRALIA",,,"03","AIRPORT"
"CXO","KCXO","LONE STAR EXECUTIVE",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"SGD","EKSB","SONDERBORG AIRPORT",,"DK","DENMARK",,,"01","AIRPORT"
"KIT","LGKC","ALEXANDROS A. ONASSIS",,"GR","GREECE",,,"01","AIRPORT"
"IHO","FMSI","IHOSY AIRPORT",,"MG","MADAGASCAR",,,"01","AIRPORT"
"GPL","MRGP","GUAPILES AIRPORT",,"CR","COSTA RICA",,,"01","AIRPORT"
"HNA","RJSI","HANAMAKI AIRPORT",,"JP","JAPAN",,,"01","AIRPORT"
"AKX","UATT","AKTOBE AIRPORT",,"KZ","KAZAKHSTAN",,,"01","AIRPORT"
"SLY","USDD","SALEKHARD AIRPORT",,"RU","RUSSIAN FEDERATION",,,"04","AIRPORT"
"QRZ",,"BREDA RAILWAY STN.",,"NL","NETHERLANDS",,,"01","RAILWAY STATION"
"MFU","FLMF","MFUWE AIRPORT",,"ZM","ZAMBIA",,,"01","AIRPORT"
"CDC","KCDC","CEDAR CITY REG. AIRPORT",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"ANP","KANP","LEE",,"US","UNITED STATES OF AMERICA",,,"01","AIRPORT"
"LNK","KLNK","LINCOLN AIRPORT",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"KID","ESMK","KRISTIANSTAD AIRPORT",,"SE","SWEDEN",,,"01","AIRPORT"
"BQW","YBGO","BALGO HILL AIRPORT",,"AU","AUSTRALIA",,,"04","AIRPORT"
"XZP",,"OFF-LINE POINT PASS (GENERIC)",,"CA","CANADA",,,"03","OFF-LINE PORT"
"MJB",,"MEJIT ISLAND AIRPORT",,"MH","MARSHALL ISLANDS",,,"01","AIRPORT"
"AGW",,"AGNEW",,"AU","AUSTRALIA",,,"2B","AIRPORT"
"TEX","KTEX","TELLURIDE REG. AIRPORT",,"US","UNITED STATES OF AMERICA",,,"03","AIRPORT"
"OYG","HUMY","MOYO AIRPORT",,"UG","UGANDA",,,"01","AIRPORT"
"WJA",,"WOJA ISLAND AIRPORT",,"MH","MARSHALL ISLANDS",,,"01","AIRPORT"
"JBS",,"JOAO MANOEL",,"BR","BRAZIL",,,"01","AIRPORT"
"INL","KINL","FALLS INTERNATIONAL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
"ITT",,"PORTA SUSA RAILWAY STN",,"IT","ITALY",,,"01","RAILWAY STATION"
"XHK",,"VALENCE TGV RAILWAY STN",,"FR","FRANCE",,,"01","RAILWAY STATION"
"AUR","LFLW","AURILLAC AIRPORT",,"FR","FRANCE",,,"01","AIRPORT"
"YCD","CYCD","NANAIMO AIRPORT",,"CA","CANADA",,,"06","AIRPORT"
"FUE","GCFV","FUERTEVENTURA AIRPORT",,"ES","SPAIN",,,"02","AIRPORT"
"RAN","LIDR","RAVENNA AIRPORT",,"IT","ITALY",,,"01","AIRPORT"
"JBP",,"COMMERCE BUS. PARK H/P",,"US","UNITED STATES OF AMERICA",,,"04","HELIPORT"
"CAQ","SKCU","JUAN H. WHITE",,"CO","COLOMBIA",,,"01","AIRPORT"
"SMG",,"SANTA MARIA AIRPORT",,"PE","PERU",,,"01","AIRPORT"
"SSR","NVSH","SARA AIRPORT",,"VU","VANUATU",,,"01","AIRPORT"
"TEU","NZMO","MANAPOURI",,"NZ","NEW ZEALAND",,,"01","AIRPORT"
"DPT",,"DEPUTATSKY AIRPORT",,"RU","RUSSIAN FEDERATION",,,"09","AIRPORT"
"PBT",,"PUERTO LEDA AIRPORT",,"PY","PARAGUAY",,,"01","AIRPORT"
"TRX","KTRX","TRENTON MUNICIPAL",,"US","UNITED STATES OF AMERICA",,,"02","AIRPORT"
